"Source","Target","flights_count","flight_year"
"KFLL","KSYR","2.0","2021"
"KMDT","PA40","1.0","2021"
"KUUU","KOQU","1.0","2021"
"EGNP","EGNT","2.0","2021"
"KOEB","KBTL","10.0","2021"
"EDDL","LFPB","2.0","2021"
"KW96","2VA2","1.0","2021"
"3NJ5","KLDJ","2.0","2021"
"KLAS","KBJC","4.0","2021"
"KSEE","KCNO","6.0","2021"
"LIME","EYKA","3.0","2021"
"KSEA","KSDL","1.0","2021"
"SPJC","LEMD","6.0","2021"
"KAVQ","KDVT","8.0","2021"
"FL81","KHRT","1.0","2021"
"EDSB","EDFE","1.0","2021"
"KMOD","KAUN","1.0","2021"
"7TS2","TA37","1.0","2021"
"KSDF","KORL","4.0","2021"
"KATL","VG52","4.0","2021"
"PR20","PR07","1.0","2021"
"KPAO","KWVI","5.0","2021"
"KGNV","KSDF","2.0","2021"
"KCLT","72ME","5.0","2021"
"KNKX","KNFG","2.0","2021"
"OR28","KWVI","1.0","2021"
"KRYV","KATW","2.0","2021"
"KOMN","KX26","2.0","2021"
"EDDB","EDDC","1.0","2021"
"KIAD","VT26","2.0","2021"
"KMLB","KCOF","1.0","2021"
"KHSV","K26A","2.0","2021"
"KSAT","60CO","1.0","2021"
"7OH2","K7G9","1.0","2021"
"OR90","OR90","2.0","2021"
"KLAF","KEYE","1.0","2021"
"KOCF","KORL","2.0","2021"
"CA66","KUDD","1.0","2021"
"LIRA","EGSS","3.0","2021"
"KPRB","KPAO","2.0","2021"
"KGVT","KF69","7.0","2021"
"KLUK","KMMU","1.0","2021"
"MI45","K1C2","1.0","2021"
"KAVQ","19AZ","1.0","2021"
"EIPT","EIPT","1.0","2021"
"KLMO","KGXY","3.0","2021"
"KMCO","OI45","2.0","2021"
"PAMR","0AK1","2.0","2021"
"EDDM","EGGW","1.0","2021"
"WSAC","LSZH","2.0","2021"
"TN56","4TN2","1.0","2021"
"KSAC","KTVL","2.0","2021"
"LIMC","LIBD","24.0","2021"
"EFKU","EFJO","1.0","2021"
"PAWS","PAED","1.0","2021"
"EDJA","LIRA","1.0","2021"
"KRFD","IL88","1.0","2021"
"TN62","KRDU","1.0","2021"
"KMKE","KMSN","6.0","2021"
"KFDK","KCXY","1.0","2021"
"KMSP","KHCD","2.0","2021"
"EDDF","VHHH","5.0","2021"
"SBBR","MPTO","1.0","2021"
"FA71","KVDF","1.0","2021"
"KEWR","KCMH","10.0","2021"
"KMYV","KL73","1.0","2021"
"KCMI","KORD","14.0","2021"
"OMDB","EDDM","7.0","2021"
"EGHJ","EGHH","1.0","2021"
"KJQF","KW40","1.0","2021"
"KSCH","KCLT","2.0","2021"
"LFTW","LFLU","1.0","2021"
"EDRP","EDFE","1.0","2021"
"KPVU","KSAC","1.0","2021"
"NZFP","NZPM","5.0","2021"
"II36","4II0","1.0","2021"
"LPAZ","TXKF","2.0","2021"
"EGGD","EGAA","4.0","2021"
"EDLW","EDLW","5.0","2021"
"EDRY","EDXW","1.0","2021"
"KIAD","KBAF","2.0","2021"
"EBAW","EHGG","1.0","2021"
"KOSU","KCGF","4.0","2021"
"8MI3","MI31","1.0","2021"
"KDED","4FL9","1.0","2021"
"KATL","NC37","1.0","2021"
"KRHV","K1O3","1.0","2021"
"KEUG","KBDN","3.0","2021"
"4OL3","KDFW","4.0","2021"
"2NC0","KTEB","1.0","2021"
"LCLK","EDDK","1.0","2021"
"KLZU","KAPF","2.0","2021"
"KMBL","KORD","14.0","2021"
"KBOS","KTYS","3.0","2021"
"NZCH","NZWL","7.0","2021"
"KMIT","KL19","3.0","2021"
"KOPF","KIND","2.0","2021"
"KMKC","71KS","1.0","2021"
"PN33","FL74","1.0","2021"
"EDLV","EDLV","1.0","2021"
"EDDM","EGKR","1.0","2021"
"KMCC","KDLO","1.0","2021"
"KLOT","IL87","1.0","2021"
"65CO","CO53","2.0","2021"
"01FL","KAVL","1.0","2021"
"66FD","KX60","1.0","2021"
"KMTN","KTEB","7.0","2021"
"EKCH","ENBR","3.0","2021"
"KLAL","4VA8","1.0","2021"
"85IN","9IN9","1.0","2021"
"27NK","3NY3","1.0","2021"
"KSTC","MN19","2.0","2021"
"KJWG","0OK0","1.0","2021"
"KAMW","KAPA","1.0","2021"
"3IL7","KDPA","1.0","2021"
"SBRJ","SBVT","7.0","2021"
"16PA","KVVS","1.0","2021"
"KHWD","EIDW","1.0","2021"
"54TA","6TA3","1.0","2021"
"KDLZ","KDLZ","16.0","2021"
"KF99","KOKC","2.0","2021"
"KONT","KWHP","2.0","2021"
"KBDN","KUDD","1.0","2021"
"KRNM","KCNO","2.0","2021"
"AK17","PAED","1.0","2021"
"KADH","KSWO","1.0","2021"
"KFFZ","38NE","1.0","2021"
"EGGD","EGKA","1.0","2021"
"KBCT","KTSO","2.0","2021"
"1NC0","NC31","1.0","2021"
"78VA","KBWI","1.0","2021"
"KEUL","22ID","2.0","2021"
"KDCA","KFPK","1.0","2021"
"KPWK","KLHQ","1.0","2021"
"KHRJ","KBKL","1.0","2021"
"KMHT","FL95","1.0","2021"
"KBNA","KDVK","1.0","2021"
"CYHU","KTTN","1.0","2021"
"KSUX","KDEN","1.0","2021"
"K3G3","K4I3","1.0","2021"
"KCRQ","FD38","2.0","2021"
"KIAH","KPVU","1.0","2021"
"3TX9","KFWS","1.0","2021"
"57FA","KCLT","1.0","2021"
"KHOU","KONT","3.0","2021"
"KRDG","KN47","4.0","2021"
"EGNW","EGXW","1.0","2021"
"KPWA","KSNL","1.0","2021"
"KPWK","MO00","1.0","2021"
"01FL","KTYS","7.0","2021"
"KEDN","K04A","10.0","2021"
"RKSI","RJBB","7.0","2021"
"KSKX","KT31","1.0","2021"
"WA56","WA07","1.0","2021"
"KOMN","9NC9","1.0","2021"
"KEMT","KVIS","1.0","2021"
"KT31","TX15","1.0","2021"
"YMMB","YMAY","2.0","2021"
"KGSO","KFXE","1.0","2021"
"KSDL","KE51","1.0","2021"
"18CL","KMHR","2.0","2021"
"KHND","KU77","2.0","2021"
"EETN","UKKK","2.0","2021"
"KCVB","XS01","1.0","2021"
"KCGF","KBWI","1.0","2021"
"NC64","43NC","1.0","2021"
"PAMR","47AK","5.0","2021"
"EDPB","EDPB","3.0","2021"
"VG24","VA00","1.0","2021"
"YCOR","YMAY","2.0","2021"
"KRBD","KYIP","1.0","2021"
"PS15","KOYM","1.0","2021"
"TX15","KTYR","1.0","2021"
"5CL9","45CN","1.0","2021"
"10OR","KSPB","3.0","2021"
"77PA","PS15","1.0","2021"
"LEMD","SEQM","1.0","2021"
"LOWG","EBBR","1.0","2021"
"KOQN","PN48","1.0","2021"
"LSZR","LOWW","1.0","2021"
"K6I6","WV65","1.0","2021"
"TA75","KT92","1.0","2021"
"KJYO","KHYA","1.0","2021"
"PN33","40PN","1.0","2021"
"75PA","KAQW","1.0","2021"
"ME66","KMKY","1.0","2021"
"KMKG","8MI4","1.0","2021"
"NV17","KLAS","1.0","2021"
"UMMS","EGNX","1.0","2021"
"KPTK","KFRG","1.0","2021"
"LIDB","LIPH","3.0","2021"
"KSMF","KCMA","1.0","2021"
"KBCT","KHEG","1.0","2021"
"KCHA","KHND","1.0","2021"
"81KS","KLNK","2.0","2021"
"KDSM","KIND","1.0","2021"
"KLQK","SC43","1.0","2021"
"CYXU","CYTZ","1.0","2021"
"EGGD","EGQK","2.0","2021"
"KSPI","78GA","1.0","2021"
"VT12","VT48","1.0","2021"
"KPWA","OK50","1.0","2021"
"KECP","KCPS","1.0","2021"
"EGSX","EGHN","2.0","2021"
"FAWK","FALA","1.0","2021"
"KMKE","KSAF","2.0","2021"
"II13","KIND","1.0","2021"
"KOCW","17NC","1.0","2021"
"KLCI","KOGS","1.0","2021"
"65WA","KPLU","3.0","2021"
"KMCC","18CL","1.0","2021"
"TE21","17TE","1.0","2021"
"48CO","KBJC","1.0","2021"
"KBVI","K38D","1.0","2021"
"KLEE","7PS7","1.0","2021"
"KEYE","2IN5","1.0","2021"
"KSLE","KBFI","1.0","2021"
"KBED","MA66","2.0","2021"
"80WA","KTTD","1.0","2021"
"KSRQ","KAUS","1.0","2021"
"KLZU","8FD2","2.0","2021"
"1OK9","KGLE","2.0","2021"
"KALB","CYYZ","1.0","2021"
"KECP","KS67","1.0","2021"
"UKBB","EPKT","1.0","2021"
"KLXT","MO18","1.0","2021"
"KBUR","KADS","1.0","2021"
"K47N","KVAY","1.0","2021"
"KMMV","KCVO","1.0","2021"
"KLUK","KTMB","1.0","2021"
"KEDN","KEDN","1.0","2021"
"KPBI","SC24","1.0","2021"
"LSGG","LTBA","1.0","2021"
"KRDG","PA40","1.0","2021"
"CD28","34CD","1.0","2021"
"82VA","KLUK","1.0","2021"
"71NC","NC36","1.0","2021"
"KRDU","NC49","1.0","2021"
"EGTH","EGMJ","1.0","2021"
"KJQF","KAVL","2.0","2021"
"KBNA","KMQJ","2.0","2021"
"OR28","WA46","2.0","2021"
"KMKY","FD20","1.0","2021"
"WA49","KSJC","2.0","2021"
"KDAL","KSRQ","3.0","2021"
"NZAR","NZWP","1.0","2021"
"EDBT","EDAQ","1.0","2021"
"EGBK","EGBT","1.0","2021"
"KBCT","7XS2","1.0","2021"
"KGYY","KHFY","1.0","2021"
"52FA","KMLB","1.0","2021"
"EGLK","EGHN","1.0","2021"
"KIXD","KPVJ","1.0","2021"
"KGHG","MA64","1.0","2021"
"KVNY","KMIA","1.0","2021"
"KIWA","27MT","1.0","2021"
"KFKR","KFKR","2.0","2021"
"KIND","4II7","1.0","2021"
"KCUH","1AR5","1.0","2021"
"KAUN","KMER","1.0","2021"
"UAFL","ULLI","1.0","2021"
"KX06","K42J","1.0","2021"
"KORH","K0W3","1.0","2021"
"80WA","K0S9","2.0","2021"
"KHRJ","KPIM","1.0","2021"
"KO61","KSAC","2.0","2021"
"KHEF","CYYZ","1.0","2021"
"KORL","16FD","1.0","2021"
"LFKP","LFHV","1.0","2021"
"EFOU","EFTP","1.0","2021"
"EETN","ESGG","1.0","2021"
"KAPF","KLZU","2.0","2021"
"KSFF","KHFY","1.0","2021"
"KGWW","KSIF","1.0","2021"
"RKSI","ELLX","1.0","2021"
"7OH2","KPWK","1.0","2021"
"4TX4","KFTW","1.0","2021"
"KGEU","KIWA","2.0","2021"
"KPTK","2GA6","1.0","2021"
"KDTS","KTEB","2.0","2021"
"KGLE","KBVO","1.0","2021"
"PA84","SC40","1.0","2021"
"KGLH","KRNV","1.0","2021"
"EDMO","LSZR","1.0","2021"
"KAFW","KPHK","1.0","2021"
"KT82","9TE6","1.0","2021"
"KBKV","KX39","1.0","2021"
"3KY9","KIND","1.0","2021"
"18AZ","KHND","1.0","2021"
"KSKF","KCRP","1.0","2021"
"KO61","CL36","1.0","2021"
"KPIT","1PA0","1.0","2021"
"KDED","KDAB","3.0","2021"
"4FL3","01FA","1.0","2021"
"KLNK","0GA9","1.0","2021"
"EDTL","EDTF","1.0","2021"
"EGLF","LTAC","1.0","2021"
"37MN","8MN1","1.0","2021"
"KJQF","NC31","1.0","2021"
"KHEF","KHKY","1.0","2021"
"KGYL","KMIC","1.0","2021"
"9NJ8","K1N7","2.0","2021"
"KLOU","73KY","1.0","2021"
"KI23","7OA7","1.0","2021"
"KTIW","AZ57","1.0","2021"
"80WA","KBVS","1.0","2021"
"KCOE","39WA","1.0","2021"
"KAUS","0TS4","2.0","2021"
"KC80","KLVK","1.0","2021"
"KAUS","3KY4","1.0","2021"
"KMAN","0ID7","1.0","2021"
"KBUR","KAPC","1.0","2021"
"MI53","50OH","1.0","2021"
"KIRS","KARB","1.0","2021"
"KAPF","K2IS","3.0","2021"
"K8G2","KBVI","1.0","2021"
"KMMU","IN93","1.0","2021"
"EDDP","EDAC","1.0","2021"
"KORL","2MI5","1.0","2021"
"KO69","KO60","1.0","2021"
"KCLT","IA25","1.0","2021"
"URKA","URKA","1.0","2021"
"KDAL","1TE9","1.0","2021"
"TS00","KF69","1.0","2021"
"KTKI","KF51","2.0","2021"
"EGPC","EGPD","1.0","2021"
"KDXR","KHPN","4.0","2021"
"UUMO","LSZM","1.0","2021"
"KCPU","KFUL","1.0","2021"
"KMIV","KW41","1.0","2021"
"EDXZ","EDDH","1.0","2021"
"90TE","KT31","1.0","2021"
"KX49","03FA","1.0","2021"
"KCLT","16SC","1.0","2021"
"KVPZ","KARR","1.0","2021"
"KGPM","TX91","1.0","2021"
"51FD","KSRQ","1.0","2021"
"KSUS","KECP","1.0","2021"
"K23R","KSKF","1.0","2021"
"NZMZ","NZAR","1.0","2021"
"KMDW","WS17","1.0","2021"
"CSP6","CSP6","1.0","2021"
"OK58","9OK3","1.0","2021"
"UKKK","LBLS","1.0","2021"
"KSBA","0CA4","1.0","2021"
"KPGD","KMCI","1.0","2021"
"CNA3","CYZD","1.0","2021"
"OL23","0OK9","1.0","2021"
"UUWW","UWKD","9.0","2021"
"LOWW","EKCH","7.0","2021"
"LFPB","EDJA","1.0","2021"
"LEMG","EBCI","2.0","2021"
"KORL","6TN9","1.0","2021"
"KSMO","KSMO","195.0","2021"
"EGSS","KIND","3.0","2021"
"LPPR","LFPG","11.0","2021"
"KTEB","PS73","1.0","2021"
"KDTW","KBWI","38.0","2021"
"2MO1","85OH","1.0","2021"
"EGCC","EGLL","15.0","2021"
"KEWR","KRSW","42.0","2021"
"KORD","OA16","42.0","2021"
"KSJC","KEMT","1.0","2021"
"ZGGG","EDDK","2.0","2021"
"YYOR","YPAD","2.0","2021"
"UKBB","UKLL","14.0","2021"
"KSJC","KPDX","37.0","2021"
"LEFM","LEMD","1.0","2021"
"KMCI","KBNA","19.0","2021"
"78ME","KDTW","4.0","2021"
"EGCN","EPKT","1.0","2021"
"KDFW","KTNT","1.0","2021"
"NE37","KCBF","2.0","2021"
"EGSS","LIRA","3.0","2021"
"KAUS","KDEN","59.0","2021"
"KEYE","02II","1.0","2021"
"LEZG","OTHH","6.0","2021"
"KABQ","KONM","2.0","2021"
"KT31","KDTO","1.0","2021"
"KAPC","KAPC","110.0","2021"
"KMO6","KSUS","6.0","2021"
"LIMC","EGGW","6.0","2021"
"EDCE","EDCE","3.0","2021"
"OMDB","EHAM","25.0","2021"
"EDDB","EDDB","9.0","2021"
"KGEU","2AZ8","2.0","2021"
"KSHN","WN65","1.0","2021"
"KBAZ","CO02","1.0","2021"
"KBJC","KLAS","2.0","2021"
"SPST","SPJC","29.0","2021"
"KHYI","XS00","1.0","2021"
"8TX7","FL35","13.0","2021"
"KLAX","CYYC","2.0","2021"
"UKLL","LEBL","1.0","2021"
"KRYY","KDKX","1.0","2021"
"EDQO","EDLN","1.0","2021"
"K0W3","KMIV","4.0","2021"
"OTHH","VABB","26.0","2021"
"KOKV","3VA8","1.0","2021"
"KVDF","KX49","1.0","2021"
"NC49","1NC8","1.0","2021"
"KHPN","5PN8","1.0","2021"
"LFRS","LFNL","1.0","2021"
"LEMD","ELLX","4.0","2021"
"KDVT","55AZ","3.0","2021"
"OMDB","UUWW","10.0","2021"
"KCCB","KEMT","2.0","2021"
"KEWR","KLAS","36.0","2021"
"KGVL","GA59","1.0","2021"
"KOPF","KBLM","6.0","2021"
"KJKA","AL33","2.0","2021"
"LIPE","LIML","3.0","2021"
"KFXE","KPBI","3.0","2021"
"KIND","KOMA","5.0","2021"
"8TX7","TE62","8.0","2021"
"KRAL","KPSP","6.0","2021"
"KZPH","KCGE","1.0","2021"
"KCLT","KMCF","14.0","2021"
"SBBR","SBRJ","40.0","2021"
"VIDP","RJTT","13.0","2021"
"KAPA","SC36","1.0","2021"
"KORD","LOWW","3.0","2021"
"KFLL","KEYE","7.0","2021"
"KGEG","KOPF","1.0","2021"
"KAQO","TA75","1.0","2021"
"KPTW","KPTW","7.0","2021"
"KDNS","KLCG","1.0","2021"
"KROC","KBDL","5.0","2021"
"KFSD","KIWA","3.0","2021"
"GA06","KLZU","2.0","2021"
"KFLL","KSRQ","10.0","2021"
"EDTZ","LSZV","1.0","2021"
"1TX4","43OK","1.0","2021"
"LSGG","LIMJ","1.0","2021"
"KDAL","KCLT","11.0","2021"
"OI45","18OI","1.0","2021"
"KTOA","KCRQ","6.0","2021"
"KTKI","TX91","2.0","2021"
"KCLT","KPVD","10.0","2021"
"EDSB","UUWW","3.0","2021"
"KIND","64IN","1.0","2021"
"CZBM","CYYZ","1.0","2021"
"LEIB","EDDH","4.0","2021"
"KBOS","FD83","3.0","2021"
"LIMC","LICZ","19.0","2021"
"OTHH","EGCC","7.0","2021"
"OK50","K4O5","5.0","2021"
"LIMC","LILG","3.0","2021"
"KUUU","KMMU","1.0","2021"
"YMLD","YYOR","1.0","2021"
"KESW","KBFI","2.0","2021"
"01SC","KRYY","4.0","2021"
"KINT","KOPF","1.0","2021"
"NC76","KCTZ","1.0","2021"
"EDDP","VHHH","11.0","2021"
"8TA7","KGPM","1.0","2021"
"TX40","74XA","1.0","2021"
"KLAS","KHOU","30.0","2021"
"KBWI","82PA","4.0","2021"
"EPWA","LIMC","6.0","2021"
"KBUF","KOYM","1.0","2021"
"KAND","SC86","2.0","2021"
"KDTS","18FD","1.0","2021"
"00FL","KPGD","3.0","2021"
"K0J4","KNPA","1.0","2021"
"KMIA","KPNS","7.0","2021"
"KO69","KRNO","1.0","2021"
"CT80","MA72","1.0","2021"
"EBMB","8KY6","2.0","2021"
"EGBB","EGNX","1.0","2021"
"LSGG","LSGL","2.0","2021"
"EKSV","EKVB","1.0","2021"
"KSUS","KMKC","10.0","2021"
"XS95","XS89","1.0","2021"
"LZIB","LSZS","1.0","2021"
"KRAL","CL46","2.0","2021"
"KPMP","8FL0","2.0","2021"
"KAFW","6AK5","4.0","2021"
"KBTP","17PS","1.0","2021"
"KSLE","OR41","1.0","2021"
"EETN","EDDM","3.0","2021"
"KBOS","MMUN","9.0","2021"
"KFTY","KCLT","4.0","2021"
"WIII","WSSS","8.0","2021"
"MMUN","LEMD","3.0","2021"
"EDDW","EDFM","1.0","2021"
"LEMD","LFMN","3.0","2021"
"KIAD","0VA5","1.0","2021"
"KMDT","19PA","1.0","2021"
"ENBR","EGPD","5.0","2021"
"KOLM","K74S","1.0","2021"
"LGAV","EDDH","1.0","2021"
"KDEN","KRIV","1.0","2021"
"KCRP","KVCT","1.0","2021"
"WIII","VTBS","3.0","2021"
"KMRB","KTHV","1.0","2021"
"KCCR","KLHM","3.0","2021"
"EDFE","EDXR","1.0","2021"
"KSRQ","KBMI","1.0","2021"
"KPWK","KLOT","2.0","2021"
"EPWA","EBLG","3.0","2021"
"EDVE","EDVE","4.0","2021"
"LICJ","EDDK","1.0","2021"
"KTMB","KVDF","2.0","2021"
"MA52","KOWD","1.0","2021"
"80OH","KFLD","1.0","2021"
"KMTN","KESN","8.0","2021"
"KYIP","K4A7","1.0","2021"
"2TA6","KT31","1.0","2021"
"EDTQ","EDSP","1.0","2021"
"KX35","5FL7","1.0","2021"
"LFLB","LFMQ","1.0","2021"
"EDNY","EDRZ","1.0","2021"
"KSLC","KTEB","4.0","2021"
"KLZU","TN62","3.0","2021"
"14ME","KVNY","1.0","2021"
"YSLT","YCOM","1.0","2021"
"KTEB","73OI","2.0","2021"
"GOBD","LTFM","4.0","2021"
"0GA3","0GE0","2.0","2021"
"YSWG","YCOR","2.0","2021"
"2NC4","KSVH","1.0","2021"
"7FL6","KVDF","1.0","2021"
"KOLM","WA42","1.0","2021"
"CYMX","CYMX","29.0","2021"
"24ME","NH31","1.0","2021"
"KHRT","KJKA","1.0","2021"
"KISO","KISO","4.0","2021"
"KNYL","KLGF","3.0","2021"
"04NY","K1B1","2.0","2021"
"73OR","73OR","3.0","2021"
"UUDD","EGLL","2.0","2021"
"EGHQ","EGLF","1.0","2021"
"K5B2","8NK3","2.0","2021"
"KPHX","26AZ","2.0","2021"
"KFCH","KO42","2.0","2021"
"LHBP","EDLP","1.0","2021"
"KSDL","KFLL","2.0","2021"
"KRHV","38CA","1.0","2021"
"LFOX","LFPL","1.0","2021"
"KRAS","9TE5","1.0","2021"
"KMCC","CA16","2.0","2021"
"KMPI","5CL0","1.0","2021"
"1NK5","KN82","1.0","2021"
"LPFR","ESSA","1.0","2021"
"KEWB","MA55","4.0","2021"
"KRHV","KTVL","1.0","2021"
"37MN","37MN","1.0","2021"
"KTMB","KFTW","1.0","2021"
"LFOB","LIPZ","2.0","2021"
"OI34","7OH7","1.0","2021"
"KC77","KMO6","1.0","2021"
"LROP","EHEH","1.0","2021"
"NV17","KSEE","1.0","2021"
"KSBP","KIWA","1.0","2021"
"KPSP","TX62","1.0","2021"
"KENW","KDAL","1.0","2021"
"EDWS","EDLD","1.0","2021"
"KFLL","KF45","2.0","2021"
"IN56","0II0","1.0","2021"
"KARR","56LL","2.0","2021"
"CEM4","CEM4","1.0","2021"
"OK16","OK56","1.0","2021"
"MN31","KGRB","1.0","2021"
"3FL5","FL95","1.0","2021"
"8GA1","KPDK","1.0","2021"
"0TN5","KGHM","2.0","2021"
"YSDU","YSDU","2.0","2021"
"KMDQ","K3A1","1.0","2021"
"KTKI","1TS9","1.0","2021"
"41TN","8TN6","2.0","2021"
"CYHU","VT26","1.0","2021"
"LERT","KBWI","1.0","2021"
"KMMU","KJFK","1.0","2021"
"KMPO","KLOM","1.0","2021"
"K19A","8TN5","1.0","2021"
"KMMI","K8A0","1.0","2021"
"K1N7","K12N","1.0","2021"
"KORL","KJFK","1.0","2021"
"86TA","KEDC","1.0","2021"
"KEVY","DE29","1.0","2021"
"35MN","KFCM","1.0","2021"
"5NC3","K14A","1.0","2021"
"KEHO","NC67","1.0","2021"
"NZPM","NZDV","1.0","2021"
"OTHH","RPLL","1.0","2021"
"K1B9","CT11","1.0","2021"
"4LL4","KIGQ","1.0","2021"
"34FD","4FL3","3.0","2021"
"47AZ","KGEU","1.0","2021"
"FA27","KFXE","2.0","2021"
"KMQJ","KSTP","1.0","2021"
"KC29","K60C","2.0","2021"
"KCEW","K2R4","9.0","2021"
"EPMO","EDDP","1.0","2021"
"2PS3","KFDK","1.0","2021"
"KCFE","MY19","1.0","2021"
"KLOT","KSBM","1.0","2021"
"VT48","KCGF","1.0","2021"
"KSHD","82VA","1.0","2021"
"KHAO","8KY6","1.0","2021"
"KISP","KFMH","1.0","2021"
"KUDD","KSCK","1.0","2021"
"95CA","KOXR","1.0","2021"
"CT44","KBAF","1.0","2021"
"KOAK","KSBP","2.0","2021"
"EGHH","LIPZ","1.0","2021"
"KBOI","KCRQ","1.0","2021"
"1PA4","KDMW","1.0","2021"
"KGEU","KE63","4.0","2021"
"MD05","KW96","1.0","2021"
"K3N6","K47N","3.0","2021"
"6MO2","KSTL","1.0","2021"
"KRDG","KSYR","4.0","2021"
"3NK5","4NY0","1.0","2021"
"KAVQ","6AZ8","1.0","2021"
"KRAC","OH22","1.0","2021"
"88NC","KGZS","1.0","2021"
"70PN","3NK4","1.0","2021"
"16PA","PA18","1.0","2021"
"KORD","K4D0","1.0","2021"
"K52F","XA99","1.0","2021"
"RPLC","ZGGG","1.0","2021"
"EDDC","EDDS","1.0","2021"
"7FD6","8FL1","1.0","2021"
"EDMS","LDZA","1.0","2021"
"KSFO","KHHR","2.0","2021"
"KNFW","17TX","1.0","2021"
"KMCF","KTPF","1.0","2021"
"1CD1","65CO","2.0","2021"
"ESTA","EDDR","1.0","2021"
"LGRP","EDDF","1.0","2021"
"KSAC","92CL","3.0","2021"
"KCLT","40AR","2.0","2021"
"KDYL","4NJ0","1.0","2021"
"KBNA","3OH5","1.0","2021"
"KBKF","CO18","1.0","2021"
"KI69","59OH","1.0","2021"
"EGJJ","LEAL","1.0","2021"
"KRDU","KBUY","2.0","2021"
"1GA9","KFTY","1.0","2021"
"PA51","PS25","1.0","2021"
"3TA7","KF69","1.0","2021"
"KFTW","0GA4","1.0","2021"
"FA69","FA81","1.0","2021"
"KRDU","KPCM","1.0","2021"
"KRYY","30GA","1.0","2021"
"KPVU","KLGU","4.0","2021"
"KJWN","KPMP","2.0","2021"
"KIWA","36AZ","3.0","2021"
"KMTC","KPTK","1.0","2021"
"KRIV","KTUS","1.0","2021"
"EVRA","LCLK","1.0","2021"
"KRAL","CL36","1.0","2021"
"KDFW","7FL7","2.0","2021"
"34MI","6MI3","1.0","2021"
"KABQ","3AZ2","1.0","2021"
"48WI","KMSN","1.0","2021"
"KPAE","KOLM","1.0","2021"
"KYIP","KMJX","1.0","2021"
"K2GC","TN08","1.0","2021"
"KGPI","UT48","3.0","2021"
"KFTY","KRYY","1.0","2021"
"AL78","KMVC","1.0","2021"
"4TX4","KDTO","1.0","2021"
"KDBQ","K9A5","1.0","2021"
"KFTY","27GA","1.0","2021"
"LEGE","LEIB","1.0","2021"
"KPDX","KSTL","2.0","2021"
"LIMC","EDDV","1.0","2021"
"KCLE","KFTG","1.0","2021"
"3FD0","1FD4","1.0","2021"
"NK17","9NK4","1.0","2021"
"KPNE","FL95","2.0","2021"
"EPZK","EPCH","1.0","2021"
"KEDC","86TA","1.0","2021"
"0FA1","22FA","1.0","2021"
"KPDK","KBUR","1.0","2021"
"XA72","KT31","1.0","2021"
"KDET","KMQJ","1.0","2021"
"KMSP","KI67","1.0","2021"
"KBFM","KTMB","1.0","2021"
"KBLI","KPLU","2.0","2021"
"LLHZ","LLMG","1.0","2021"
"CNV8","CKD8","1.0","2021"
"YWBL","YMMB","4.0","2021"
"ID23","68ID","1.0","2021"
"KRID","KOXD","1.0","2021"
"EDLE","EDKB","1.0","2021"
"YMEN","YHML","1.0","2021"
"4FL3","FL74","3.0","2021"
"KCXY","KACY","2.0","2021"
"KSTP","35MN","1.0","2021"
"TS71","K7F3","1.0","2021"
"2CL2","KDWA","1.0","2021"
"KMSL","AL16","1.0","2021"
"MO88","KHAE","1.0","2021"
"RJTC","RJOI","1.0","2021"
"KPHX","SD99","1.0","2021"
"KFOK","KEWR","1.0","2021"
"XS75","4TS8","1.0","2021"
"FL47","FL62","1.0","2021"
"0GA3","K9A0","1.0","2021"
"EDRF","EDFM","1.0","2021"
"KGKY","KLNC","1.0","2021"
"KBFM","KDCU","1.0","2021"
"LSZK","LSZG","1.0","2021"
"KMTN","KPTK","1.0","2021"
"NZWL","NZOM","1.0","2021"
"EDSB","EDDS","1.0","2021"
"46FD","KX60","1.0","2021"
"KPAO","KVIS","1.0","2021"
"5NC5","KBUY","1.0","2021"
"KE80","KPGD","1.0","2021"
"ETSI","EDDK","1.0","2021"
"KPAE","WN35","1.0","2021"
"KSDL","EHAM","1.0","2021"
"VT31","KHYA","1.0","2021"
"KN68","KCBE","1.0","2021"
"KSAN","CA84","1.0","2021"
"YMIG","YSSY","1.0","2021"
"EDFE","EDMP","1.0","2021"
"KPTK","NC63","1.0","2021"
"4MD3","KFDK","1.0","2021"
"KMCF","KNHK","1.0","2021"
"KALN","KDAY","1.0","2021"
"KHPN","82NY","1.0","2021"
"KRYY","KDZJ","1.0","2021"
"KGRI","2SD7","1.0","2021"
"KAPC","KNUQ","1.0","2021"
"KCOF","KDAA","1.0","2021"
"KENW","KSBN","1.0","2021"
"7OR9","OR72","1.0","2021"
"KCWA","75TE","1.0","2021"
"43OK","KPWA","1.0","2021"
"42NC","KISO","1.0","2021"
"KDET","KROC","1.0","2021"
"KORH","KPVD","1.0","2021"
"07FA","07FA","7.0","2021"
"KHIO","KTIW","6.0","2021"
"KCOE","26ID","3.0","2021"
"KBOI","KPDX","28.0","2021"
"KRNO","KDEN","41.0","2021"
"EGLF","LFRJ","1.0","2021"
"KPBI","KTEB","76.0","2021"
"LTFJ","LFPG","7.0","2021"
"UUWW","LTBA","7.0","2021"
"LEMD","EGKK","5.0","2021"
"KLGA","KIAD","15.0","2021"
"KPHL","KBDL","30.0","2021"
"RJTT","LFPG","11.0","2021"
"KSNA","KATL","11.0","2021"
"KTOP","43KS","1.0","2021"
